study_uid,series_uid,source,dicom_dir,zarr_path,zarr_exists,dicom_exists,dicom_size_bytes
1.2.826.0.1.3680043.8.498.45368532788186860828867663606651818835,1.2.826.0.1.3680043.8.498.17696489087888680499237352685551955557,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45368532788186860828867663606651818835/1.2.826.0.1.3680043.8.498.17696489087888680499237352685551955557,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45368532788186860828867663606651818835/1.2.826.0.1.3680043.8.498.17696489087888680499237352685551955557.zarr,True,True,40158790
1.2.826.0.1.3680043.8.498.45368532788186860828867663606651818835,1.2.826.0.1.3680043.8.498.55112280627913170504997454188727926291,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45368532788186860828867663606651818835/1.2.826.0.1.3680043.8.498.55112280627913170504997454188727926291,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45368532788186860828867663606651818835/1.2.826.0.1.3680043.8.498.55112280627913170504997454188727926291.zarr,True,True,20780572
1.2.826.0.1.3680043.8.498.45368532788186860828867663606651818835,1.2.826.0.1.3680043.8.498.73756488755139518775735961056422380336,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45368532788186860828867663606651818835/1.2.826.0.1.3680043.8.498.73756488755139518775735961056422380336,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45368532788186860828867663606651818835/1.2.826.0.1.3680043.8.498.73756488755139518775735961056422380336.zarr,True,True,31186472
1.2.826.0.1.3680043.8.498.45368532788186860828867663606651818835,1.2.826.0.1.3680043.8.498.75451190201850085135782013701481092364,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45368532788186860828867663606651818835/1.2.826.0.1.3680043.8.498.75451190201850085135782013701481092364,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45368532788186860828867663606651818835/1.2.826.0.1.3680043.8.498.75451190201850085135782013701481092364.zarr,True,True,40158994
1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616,1.2.826.0.1.3680043.8.498.38753175240476272827856977625471924581,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616/1.2.826.0.1.3680043.8.498.38753175240476272827856977625471924581,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616/1.2.826.0.1.3680043.8.498.38753175240476272827856977625471924581.zarr,True,True,236142448
1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616,1.2.826.0.1.3680043.8.498.40627989332448217448979285245833576882,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616/1.2.826.0.1.3680043.8.498.40627989332448217448979285245833576882,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616/1.2.826.0.1.3680043.8.498.40627989332448217448979285245833576882.zarr,True,True,44999342
1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616,1.2.826.0.1.3680043.8.498.41764548681454101694668359291813217765,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616/1.2.826.0.1.3680043.8.498.41764548681454101694668359291813217765,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616/1.2.826.0.1.3680043.8.498.41764548681454101694668359291813217765.zarr,True,True,22979254
1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616,1.2.826.0.1.3680043.8.498.56668210276652084147572204176450619403,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616/1.2.826.0.1.3680043.8.498.56668210276652084147572204176450619403,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616/1.2.826.0.1.3680043.8.498.56668210276652084147572204176450619403.zarr,True,True,59029872
1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616,1.2.826.0.1.3680043.8.498.70465950970550302715600339858606396072,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616/1.2.826.0.1.3680043.8.498.70465950970550302715600339858606396072,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45380312679924593883892686293576260616/1.2.826.0.1.3680043.8.498.70465950970550302715600339858606396072.zarr,True,True,35881594
1.2.826.0.1.3680043.8.498.45392604471538776666611947492530314159,1.2.826.0.1.3680043.8.498.10475356530086951355518835403524297620,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45392604471538776666611947492530314159/1.2.826.0.1.3680043.8.498.10475356530086951355518835403524297620,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45392604471538776666611947492530314159/1.2.826.0.1.3680043.8.498.10475356530086951355518835403524297620.zarr,True,True,21842918
1.2.826.0.1.3680043.8.498.45392604471538776666611947492530314159,1.2.826.0.1.3680043.8.498.11777984056531664581007137588127795329,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45392604471538776666611947492530314159/1.2.826.0.1.3680043.8.498.11777984056531664581007137588127795329,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45392604471538776666611947492530314159/1.2.826.0.1.3680043.8.498.11777984056531664581007137588127795329.zarr,True,True,7254214
1.2.826.0.1.3680043.8.498.45392604471538776666611947492530314159,1.2.826.0.1.3680043.8.498.17974913869058050388603503245761637953,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45392604471538776666611947492530314159/1.2.826.0.1.3680043.8.498.17974913869058050388603503245761637953,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45392604471538776666611947492530314159/1.2.826.0.1.3680043.8.498.17974913869058050388603503245761637953.zarr,True,True,10635242
1.2.826.0.1.3680043.8.498.45392604471538776666611947492530314159,1.2.826.0.1.3680043.8.498.27773551621963378907307622046873805834,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45392604471538776666611947492530314159/1.2.826.0.1.3680043.8.498.27773551621963378907307622046873805834,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45392604471538776666611947492530314159/1.2.826.0.1.3680043.8.498.27773551621963378907307622046873805834.zarr,True,True,14462582
1.2.826.0.1.3680043.8.498.45392604471538776666611947492530314159,1.2.826.0.1.3680043.8.498.41591780465941277219969469600527946021,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45392604471538776666611947492530314159/1.2.826.0.1.3680043.8.498.41591780465941277219969469600527946021,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45392604471538776666611947492530314159/1.2.826.0.1.3680043.8.498.41591780465941277219969469600527946021.zarr,True,True,9465876
1.2.826.0.1.3680043.8.498.45406212529450909512649737062964080190,1.2.826.0.1.3680043.8.498.41890838122407165528009939002970963605,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45406212529450909512649737062964080190/1.2.826.0.1.3680043.8.498.41890838122407165528009939002970963605,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45406212529450909512649737062964080190/1.2.826.0.1.3680043.8.498.41890838122407165528009939002970963605.zarr,True,True,11855188
1.2.826.0.1.3680043.8.498.45406212529450909512649737062964080190,1.2.826.0.1.3680043.8.498.52229212315896122321448078148406665545,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45406212529450909512649737062964080190/1.2.826.0.1.3680043.8.498.52229212315896122321448078148406665545,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45406212529450909512649737062964080190/1.2.826.0.1.3680043.8.498.52229212315896122321448078148406665545.zarr,True,True,7219284
1.2.826.0.1.3680043.8.498.45406212529450909512649737062964080190,1.2.826.0.1.3680043.8.498.67380498391702938986695104983154464076,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45406212529450909512649737062964080190/1.2.826.0.1.3680043.8.498.67380498391702938986695104983154464076,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45406212529450909512649737062964080190/1.2.826.0.1.3680043.8.498.67380498391702938986695104983154464076.zarr,True,True,7219286
1.2.826.0.1.3680043.8.498.45406212529450909512649737062964080190,1.2.826.0.1.3680043.8.498.74485896509928837768523391330719738546,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45406212529450909512649737062964080190/1.2.826.0.1.3680043.8.498.74485896509928837768523391330719738546,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45406212529450909512649737062964080190/1.2.826.0.1.3680043.8.498.74485896509928837768523391330719738546.zarr,True,True,10373206
1.2.826.0.1.3680043.8.498.45406212529450909512649737062964080190,1.2.826.0.1.3680043.8.498.89012702049780032197195847714513835306,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45406212529450909512649737062964080190/1.2.826.0.1.3680043.8.498.89012702049780032197195847714513835306,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45406212529450909512649737062964080190/1.2.826.0.1.3680043.8.498.89012702049780032197195847714513835306.zarr,True,True,11262672
1.2.826.0.1.3680043.8.498.45454539422542821586939369440135728144,1.2.826.0.1.3680043.8.498.52191813839532941566555392454195701266,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45454539422542821586939369440135728144/1.2.826.0.1.3680043.8.498.52191813839532941566555392454195701266,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45454539422542821586939369440135728144/1.2.826.0.1.3680043.8.498.52191813839532941566555392454195701266.zarr,True,True,6187780
1.2.826.0.1.3680043.8.498.45454539422542821586939369440135728144,1.2.826.0.1.3680043.8.498.66340693101573047215290374264773057760,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45454539422542821586939369440135728144/1.2.826.0.1.3680043.8.498.66340693101573047215290374264773057760,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45454539422542821586939369440135728144/1.2.826.0.1.3680043.8.498.66340693101573047215290374264773057760.zarr,True,True,5569100
1.2.826.0.1.3680043.8.498.45454539422542821586939369440135728144,1.2.826.0.1.3680043.8.498.80397191343031032405306579704242017269,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45454539422542821586939369440135728144/1.2.826.0.1.3680043.8.498.80397191343031032405306579704242017269,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45454539422542821586939369440135728144/1.2.826.0.1.3680043.8.498.80397191343031032405306579704242017269.zarr,True,True,3975880
1.2.826.0.1.3680043.8.498.45454539422542821586939369440135728144,1.2.826.0.1.3680043.8.498.80920639719359299385053370415671860747,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45454539422542821586939369440135728144/1.2.826.0.1.3680043.8.498.80920639719359299385053370415671860747,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45454539422542821586939369440135728144/1.2.826.0.1.3680043.8.498.80920639719359299385053370415671860747.zarr,True,True,6187780
1.2.826.0.1.3680043.8.498.45454539422542821586939369440135728144,1.2.826.0.1.3680043.8.498.81388405718442124640655931179827051593,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45454539422542821586939369440135728144/1.2.826.0.1.3680043.8.498.81388405718442124640655931179827051593,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45454539422542821586939369440135728144/1.2.826.0.1.3680043.8.498.81388405718442124640655931179827051593.zarr,True,True,3578390
1.2.826.0.1.3680043.8.498.45462389009834095091353507592651342877,1.2.826.0.1.3680043.8.498.10086050687727982067307218559670769017,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45462389009834095091353507592651342877/1.2.826.0.1.3680043.8.498.10086050687727982067307218559670769017,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45462389009834095091353507592651342877/1.2.826.0.1.3680043.8.498.10086050687727982067307218559670769017.zarr,True,True,14688470
1.2.826.0.1.3680043.8.498.45462389009834095091353507592651342877,1.2.826.0.1.3680043.8.498.52936722443266899999602332730928069622,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45462389009834095091353507592651342877/1.2.826.0.1.3680043.8.498.52936722443266899999602332730928069622,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45462389009834095091353507592651342877/1.2.826.0.1.3680043.8.498.52936722443266899999602332730928069622.zarr,True,True,14953510
1.2.826.0.1.3680043.8.498.45462389009834095091353507592651342877,1.2.826.0.1.3680043.8.498.67089387632615979198523119438719435543,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45462389009834095091353507592651342877/1.2.826.0.1.3680043.8.498.67089387632615979198523119438719435543,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45462389009834095091353507592651342877/1.2.826.0.1.3680043.8.498.67089387632615979198523119438719435543.zarr,True,True,16777294
1.2.826.0.1.3680043.8.498.45462389009834095091353507592651342877,1.2.826.0.1.3680043.8.498.90592034088783775521537153409918473256,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45462389009834095091353507592651342877/1.2.826.0.1.3680043.8.498.90592034088783775521537153409918473256,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45462389009834095091353507592651342877/1.2.826.0.1.3680043.8.498.90592034088783775521537153409918473256.zarr,True,True,22424936
1.2.826.0.1.3680043.8.498.45463321406810606039579747001339703552,1.2.826.0.1.3680043.8.498.46860826667982728788243308401669504462,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45463321406810606039579747001339703552/1.2.826.0.1.3680043.8.498.46860826667982728788243308401669504462,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45463321406810606039579747001339703552/1.2.826.0.1.3680043.8.498.46860826667982728788243308401669504462.zarr,True,True,5156232
1.2.826.0.1.3680043.8.498.45463321406810606039579747001339703552,1.2.826.0.1.3680043.8.498.66293896342342687697153793036008267769,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45463321406810606039579747001339703552/1.2.826.0.1.3680043.8.498.66293896342342687697153793036008267769,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45463321406810606039579747001339703552/1.2.826.0.1.3680043.8.498.66293896342342687697153793036008267769.zarr,True,True,5567724
1.2.826.0.1.3680043.8.498.45463321406810606039579747001339703552,1.2.826.0.1.3680043.8.498.72733763913983210401646608634782404415,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45463321406810606039579747001339703552/1.2.826.0.1.3680043.8.498.72733763913983210401646608634782404415,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45463321406810606039579747001339703552/1.2.826.0.1.3680043.8.498.72733763913983210401646608634782404415.zarr,True,True,5156084
1.2.826.0.1.3680043.8.498.45463321406810606039579747001339703552,1.2.826.0.1.3680043.8.498.78050800848224905565105639475009781042,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45463321406810606039579747001339703552/1.2.826.0.1.3680043.8.498.78050800848224905565105639475009781042,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45463321406810606039579747001339703552/1.2.826.0.1.3680043.8.498.78050800848224905565105639475009781042.zarr,True,True,5155946
1.2.826.0.1.3680043.8.498.45463321406810606039579747001339703552,1.2.826.0.1.3680043.8.498.84329407701696665915923775292868748221,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45463321406810606039579747001339703552/1.2.826.0.1.3680043.8.498.84329407701696665915923775292868748221,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45463321406810606039579747001339703552/1.2.826.0.1.3680043.8.498.84329407701696665915923775292868748221.zarr,True,True,5156096
1.2.826.0.1.3680043.8.498.45491168638937605395466251659273753775,1.2.826.0.1.3680043.8.498.11054658209652840680024404180667300679,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45491168638937605395466251659273753775/1.2.826.0.1.3680043.8.498.11054658209652840680024404180667300679,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45491168638937605395466251659273753775/1.2.826.0.1.3680043.8.498.11054658209652840680024404180667300679.zarr,True,True,11566186
1.2.826.0.1.3680043.8.498.45491168638937605395466251659273753775,1.2.826.0.1.3680043.8.498.28615654812133410691041753498103603927,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45491168638937605395466251659273753775/1.2.826.0.1.3680043.8.498.28615654812133410691041753498103603927,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45491168638937605395466251659273753775/1.2.826.0.1.3680043.8.498.28615654812133410691041753498103603927.zarr,True,True,11567242
1.2.826.0.1.3680043.8.498.45491168638937605395466251659273753775,1.2.826.0.1.3680043.8.498.34856655088608051193027981971778230396,v3,/workspace/data/raw/train_series/1.2.826.0.1.3680043.8.498.45491168638937605395466251659273753775/1.2.826.0.1.3680043.8.498.34856655088608051193027981971778230396,/workspace/data/zarr/1.2.826.0.1.3680043.8.498.45491168638937605395466251659273753775/1.2.826.0.1.3680043.8.498.34856655088608051193027981971778230396.zarr,True,True,11567288
