study_uid,series_uid,status,reason,n_files,modality,sop_class,rows,columns,pixel_spacing,orientation,n_missing_ipp,n_missing_iop,n_orientation_groups,n_pixel_spacing_groups,n_duplicate_positions,median_spacing_mm,min_spacing_mm,max_spacing_mm,max_spacing_deviation_pct,instance_min,instance_max
1.2.826.0.1.3680043.8.498.64186424577324542519674308830472181373,1.2.826.0.1.3680043.8.498.10325229758829749556646655546011774415,VALID,,32,MR,1.2.840.10008.5.1.4.1.1.4,384,384,"0.41666700,0.41666700","0.98472600,0.17199800,0.02703330,0.02068680,0.03858490,-0.99904100",0,0,1,,0,3.299977,3.299957,3.300076,0.0030,1,32
1.2.826.0.1.3680043.8.498.64186424577324542519674308830472181373,1.2.826.0.1.3680043.8.498.10996717405139544747172286881682362734,VALID,,33,MR,1.2.840.10008.5.1.4.1.1.4,384,384,"0.41666700,0.41666700","-0.17194900,0.98509500,0.00470947,0.03367570,0.01065590,-0.99937600",0,0,1,,0,3.300040,3.299076,3.300126,0.0292,1,33
1.2.826.0.1.3680043.8.498.64186424577324542519674308830472181373,1.2.826.0.1.3680043.8.498.12812562495853645000092843097965322581,VALID,,33,MR,1.2.840.10008.5.1.4.1.1.4,384,384,"0.41666700,0.41666700","-0.17194900,0.98509500,0.00470943,0.03367580,0.01065580,-0.99937600",0,0,1,,0,3.300040,3.299076,3.300126,0.0292,1,33
1.2.826.0.1.3680043.8.498.64186424577324542519674308830472181373,1.2.826.0.1.3680043.8.498.14916029409049153878790150011338044935,VALID,,32,MR,1.2.840.10008.5.1.4.1.1.4,384,348,"0.41666700,0.41666700","0.98472600,0.17199800,0.02703330,0.02068680,0.03858490,-0.99904100",0,0,1,,0,3.299977,3.299953,3.300076,0.0030,1,32
1.2.826.0.1.3680043.8.498.64186424577324542519674308830472181373,1.2.826.0.1.3680043.8.498.40871392656846845081743447452141024071,VALID,,36,MR,1.2.840.10008.5.1.4.1.1.4,320,300,"0.51250000,0.51250000","0.98366100,0.17659800,0.03499650,-0.17663400,0.98427400,-0.00207751",0,0,1,,0,3.300026,3.299927,3.300031,0.0030,1,36
1.2.826.0.1.3680043.8.498.64186424577324542519674308830472181373,1.2.826.0.1.3680043.8.498.52077029813019615667248456840736534939,VALID,,25,MR,1.2.840.10008.5.1.4.1.1.4,416,416,"0.38461500,0.38461500","0.97841500,0.19507700,0.06818900,0.16906500,-0.56587200,-0.80697300",0,0,1,,0,3.600003,3.599987,3.600027,0.0007,1,25
1.2.826.0.1.3680043.8.498.64240637244650029205175793729578897734,1.2.826.0.1.3680043.8.498.10163718697149610968936392019419895558,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,320,320,"0.50000000,0.50000000","0.94642800,-0.31348700,-0.07745930,0.31147200,0.94952800,-0.03716330",0,0,1,,0,4.399979,4.399894,4.400079,0.0023,1,30
1.2.826.0.1.3680043.8.498.64240637244650029205175793729578897734,1.2.826.0.1.3680043.8.498.12077212779807759818276628243296388723,VALID,,144,MR,1.2.840.10008.5.1.4.1.1.4,192,192,"0.88541700,0.88541700","0.30561000,0.95144900,-0.03670690,-0.08520800,-0.01106800,-0.99630200",0,0,1,,0,0.889995,0.889710,0.890936,0.1057,1,144
1.2.826.0.1.3680043.8.498.64240637244650029205175793729578897734,1.2.826.0.1.3680043.8.498.24081141244360290417573951901596605956,VALID,,25,MR,1.2.840.10008.5.1.4.1.1.4,384,384,"0.41666700,0.41666700","0.30561000,0.95144900,-0.03670690,-0.08520750,-0.01106830,-0.99630200",0,0,1,,0,4.400024,4.399361,4.400317,0.0151,1,25
1.2.826.0.1.3680043.8.498.64240637244650029205175793729578897734,1.2.826.0.1.3680043.8.498.52207762310760185259067815806896479241,VALID,,20,MR,1.2.840.10008.5.1.4.1.1.4,384,384,"0.41666700,0.41666700","0.94834900,-0.30760600,-0.07753680,-0.08505620,-0.01109190,-0.99631400",0,0,1,,0,4.950074,4.949670,4.950108,0.0082,1,20
1.2.826.0.1.3680043.8.498.64283618749539713756220539395944025878,1.2.826.0.1.3680043.8.498.11047432462337301703400216886201611671,VALID,,25,MR,1.2.840.10008.5.1.4.1.1.4,416,416,"0.38461500,0.38461500","0.99929800,0.02235410,0.03006100,0.03745400,-0.61235300,-0.78969600",0,0,1,,0,3.600004,3.599924,3.600065,0.0022,1,25
1.2.826.0.1.3680043.8.498.64283618749539713756220539395944025878,1.2.826.0.1.3680043.8.498.11185907904574804609859548617978958604,VALID,,35,MR,1.2.840.10008.5.1.4.1.1.4,384,384,"0.41666700,0.41666700","0.95675500,-0.29078600,-0.00801135,0.01144500,0.06514720,-0.99781000",0,0,1,,0,3.299965,3.299870,3.300256,0.0088,1,35
1.2.826.0.1.3680043.8.498.64283618749539713756220539395944025878,1.2.826.0.1.3680043.8.498.12577041265154901467738370516342180782,VALID,,36,MR,1.2.840.10008.5.1.4.1.1.4,320,300,"0.51250000,0.51250000","0.98546600,-0.16984000,-0.00335649,0.16987000,0.98537200,0.01365630",0,0,1,,0,3.300026,3.299926,3.300027,0.0030,1,36
1.2.826.0.1.3680043.8.498.64283618749539713756220539395944025878,1.2.826.0.1.3680043.8.498.13393672233063471019247009179033015677,VALID,,33,MR,1.2.840.10008.5.1.4.1.1.4,384,384,"0.41666700,0.41666700","0.02043600,0.99979100,0.00000000,0.00000000,0.00000000,-1.00000000",0,0,1,,0,3.299988,3.299688,3.300690,0.0213,1,33
1.2.826.0.1.3680043.8.498.64283618749539713756220539395944025878,1.2.826.0.1.3680043.8.498.83940835335605839007009645522186343158,VALID,,33,MR,1.2.840.10008.5.1.4.1.1.4,384,384,"0.41666700,0.41666700","0.02043600,0.99979100,0.00000000,0.00000012,-0.00000000,-1.00000000",0,0,1,,0,3.299988,3.299688,3.300690,0.0213,1,33
1.2.826.0.1.3680043.8.498.64283618749539713756220539395944025878,1.2.826.0.1.3680043.8.498.87038446143249694011477930982246739685,VALID,,35,MR,1.2.840.10008.5.1.4.1.1.4,348,384,"0.41666700,0.41666700","0.95675500,-0.29078600,-0.00801135,0.01144500,0.06514720,-0.99781000",0,0,1,,0,3.299965,3.299863,3.300256,0.0088,1,35
1.2.826.0.1.3680043.8.498.64286017646659573966584053755363026715,1.2.826.0.1.3680043.8.498.13169754981090483540437046811517453047,VALID,,36,MR,1.2.840.10008.5.1.4.1.1.4,1024,1024,"0.15630000,0.15630000","-0.13608000,0.98857000,0.06485000,0.02395000,0.06872000,-0.99735000",0,0,1,,0,3.300001,3.299981,3.300006,0.0006,1,36
1.2.826.0.1.3680043.8.498.64286017646659573966584053755363026715,1.2.826.0.1.3680043.8.498.28231156191865461626997485731653546647,VALID,,38,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.31250000,0.31250000","0.98904000,0.14557000,-0.02453000,-0.14361000,0.98728000,0.06820000",0,0,1,,0,4.000000,3.999997,4.000003,0.0001,1,38
1.2.826.0.1.3680043.8.498.64286017646659573966584053755363026715,1.2.826.0.1.3680043.8.498.55958625052051868575436515541267093833,VALID,,42,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.31250000,0.31250000","0.98970000,0.14303000,0.00575000,-0.00336000,0.06335000,-0.99799000",0,0,1,,0,3.300003,3.299998,3.300009,0.0002,1,42
1.2.826.0.1.3680043.8.498.64286017646659573966584053755363026715,1.2.826.0.1.3680043.8.498.80752455157938984409964677350577420036,VALID,,36,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.31250000,0.31250000","-0.13608000,0.98857000,0.06485000,0.02395000,0.06872000,-0.99735000",0,0,1,,0,3.300000,3.299995,3.300011,0.0003,1,36
1.2.826.0.1.3680043.8.498.64325734401816269429960464734504322970,1.2.826.0.1.3680043.8.498.10664393847034029110537303841908286361,VALID,,27,MR,1.2.840.10008.5.1.4.1.1.4,384,384,"0.41666700,0.41666700","0.15216000,0.98590500,0.06955520,-0.01708490,0.07298790,-0.99718600",0,0,1,,0,4.399926,4.399780,4.400966,0.0236,1,27
1.2.826.0.1.3680043.8.498.64325734401816269429960464734504322970,1.2.826.0.1.3680043.8.498.13311233227540384376514642332587569209,VALID,,20,MR,1.2.840.10008.5.1.4.1.1.4,384,384,"0.41666700,0.41666700","0.98821000,-0.15055100,-0.02785390,-0.01697900,0.07304260,-0.99718400",0,0,1,,0,4.949968,4.949948,4.950123,0.0031,1,20
1.2.826.0.1.3680043.8.498.64325734401816269429960464734504322970,1.2.826.0.1.3680043.8.498.20079746419011240283924552945469032593,VALID,,144,MR,1.2.840.10008.5.1.4.1.1.4,192,192,"0.88541700,0.88541700","0.15216000,0.98590500,0.06955520,-0.01708480,0.07298790,-0.99718600",0,0,1,,0,0.889998,0.889501,0.890492,0.0558,1,144
1.2.826.0.1.3680043.8.498.64325734401816269429960464734504322970,1.2.826.0.1.3680043.8.498.35961736646812769808989676951622781389,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,320,320,"0.50000000,0.50000000","0.98911000,-0.14458200,-0.02752840,0.14618600,0.98679200,0.06979280",0,0,1,,0,4.399995,4.399992,4.400019,0.0006,1,30
1.2.826.0.1.3680043.8.498.64381606512330581256470279413868645789,1.2.826.0.1.3680043.8.498.30026869523470066525287675433013439947,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,792,800,"0.18750000,0.18750000","0.01394340,0.99990300,-0.00000000,-0.07411780,0.00103355,-0.99724900",0,0,1,,0,3.299999,3.299401,3.300398,0.0181,1,30
1.2.826.0.1.3680043.8.498.64381606512330581256470279413868645789,1.2.826.0.1.3680043.8.498.57128139282798557225269936832371902400,VALID,,36,MR,1.2.840.10008.5.1.4.1.1.4,384,384,"0.39062500,0.39062500","0.99660900,-0.07021820,-0.04290510,-0.03802960,0.06935620,-0.99686700",0,0,1,,0,3.300006,3.299834,3.300073,0.0052,1,36
1.2.826.0.1.3680043.8.498.64381606512330581256470279413868645789,1.2.826.0.1.3680043.8.498.68537507668813346698715687535739864292,VALID,,38,MR,1.2.840.10008.5.1.4.1.1.4,352,352,"0.42613600,0.42613600","0.99543700,-0.00401425,-0.09533520,0.00399596,0.99999200,-0.00038270",0,0,1,,0,3.599977,3.599575,3.600376,0.0112,1,38
1.2.826.0.1.3680043.8.498.64381606512330581256470279413868645789,1.2.826.0.1.3680043.8.498.95000231071137877695427189800962335800,VALID,,36,MR,1.2.840.10008.5.1.4.1.1.4,1024,1024,"0.14648400,0.14648400","0.99661100,-0.07022370,-0.04282710,-0.03795150,0.06935080,-0.99687000",0,0,1,,0,3.300006,3.299834,3.300073,0.0052,1,36
1.2.826.0.1.3680043.8.498.64381606512330581256470279413868645789,1.2.826.0.1.3680043.8.498.97168237516506891955389747762467363700,VALID,,38,MR,1.2.840.10008.5.1.4.1.1.4,384,384,"0.36458300,0.36458300","0.99543700,-0.00394840,-0.09533530,0.00393042,0.99999200,-0.00037643",0,0,1,,0,3.599977,3.599977,3.600073,0.0026,1,38
1.2.826.0.1.3680043.8.498.64397747170052970974000650185716672477,1.2.826.0.1.3680043.8.498.11512974439057827025206859411800435638,VALID,,24,MR,1.2.840.10008.5.1.4.1.1.4,768,768,"0.18229167,0.18229167","0.98253942,0.17910777,0.05036571,0.03905941,0.06610334,-0.99704802",0,0,1,,0,3.850000,3.849998,3.850002,0.0001,1,24
1.2.826.0.1.3680043.8.498.64397747170052970974000650185716672477,1.2.826.0.1.3680043.8.498.21004704562019126645213177822892991236,VALID,,25,MR,1.2.840.10008.5.1.4.1.1.4,448,448,"0.31250000,0.31250000","-0.20373926,0.97781891,0.04858457,0.01250497,0.05222053,-0.99855727",0,0,1,,0,3.850000,3.849997,3.850004,0.0001,1,25
1.2.826.0.1.3680043.8.498.64397747170052970974000650185716672477,1.2.826.0.1.3680043.8.498.40323360470056989279757172104261925043,VALID,,25,MR,1.2.840.10008.5.1.4.1.1.4,384,384,"0.36458334,0.36458334","-0.20373926,0.97781891,0.04858457,0.01250497,0.05222053,-0.99855727",0,0,1,,0,3.850000,3.849997,3.850004,0.0001,1,25
1.2.826.0.1.3680043.8.498.64397747170052970974000650185716672477,1.2.826.0.1.3680043.8.498.68919540392773289350667863799332365026,VALID,,25,MR,1.2.840.10008.5.1.4.1.1.4,480,480,"0.29166666,0.29166666","-0.20373926,0.97781891,0.04858457,0.01250497,0.05222053,-0.99855727",0,0,1,,0,3.850000,3.849997,3.850004,0.0001,1,25
1.2.826.0.1.3680043.8.498.64397747170052970974000650185716672477,1.2.826.0.1.3680043.8.498.78235179568036527421818159538436473078,VALID,,32,MR,1.2.840.10008.5.1.4.1.1.4,480,480,"0.33333334,0.33333334","0.99076664,0.13516307,-0.01060413,-0.13493335,0.99065262,0.02001053",0,0,1,,0,3.850000,3.849994,3.850002,0.0001,1,32
1.2.826.0.1.3680043.8.498.64397747170052970974000650185716672477,1.2.826.0.1.3680043.8.498.80757505636199711588321387150048814008,VALID,,24,MR,1.2.840.10008.5.1.4.1.1.4,384,384,"0.36458334,0.36458334","0.98253942,0.17910777,0.05036571,0.03905941,0.06610334,-0.99704802",0,0,1,,0,3.850000,3.849998,3.850002,0.0001,1,24
1.2.826.0.1.3680043.8.498.64408609256163127278435484217683272910,1.2.826.0.1.3680043.8.498.23609666423015538837767166347369729212,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,528,528,"0.31250000,0.31250000","0.99353158,-0.11353326,0.00228164,0.00034711,-0.01705617,-0.99985445",0,0,1,,0,3.500000,3.499994,3.500003,0.0002,1,30
1.2.826.0.1.3680043.8.498.64408609256163127278435484217683272910,1.2.826.0.1.3680043.8.498.27195687106566182788779817031043206458,VALID,,33,MR,1.2.840.10008.5.1.4.1.1.4,480,480,"0.33333334,0.33333334","0.11355565,0.99338776,-0.01690644,0.00034711,-0.01705617,-0.99985445",0,0,1,,0,3.899998,3.899998,3.900014,0.0004,1,33
1.2.826.0.1.3680043.8.498.64408609256163127278435484217683272910,1.2.826.0.1.3680043.8.498.36393041690910660528146908425612939726,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,528,528,"0.31250000,0.31250000","0.99353158,-0.11353326,0.00228164,0.00034711,-0.01705617,-0.99985445",0,0,1,,0,3.500000,3.499994,3.500003,0.0002,1,30
1.2.826.0.1.3680043.8.498.64408609256163127278435484217683272910,1.2.826.0.1.3680043.8.498.40051854759647629267374762012274626762,VALID,,33,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.31250000,0.31250000","0.11355565,0.99338776,-0.01690644,0.00034711,-0.01705617,-0.99985445",0,0,1,,0,3.500000,3.499995,3.500011,0.0003,1,33
1.2.826.0.1.3680043.8.498.64408609256163127278435484217683272910,1.2.826.0.1.3680043.8.498.84023125357692769372781062011831612118,VALID,,33,MR,1.2.840.10008.5.1.4.1.1.4,480,480,"0.33333334,0.33333334","0.11355565,0.99338776,-0.01690644,0.00034711,-0.01705617,-0.99985445",0,0,1,,0,3.899998,3.899998,3.900014,0.0004,1,33
1.2.826.0.1.3680043.8.498.64408609256163127278435484217683272910,1.2.826.0.1.3680043.8.498.91711982512971905574842011692644557600,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.31250000,0.31250000","0.99353158,-0.11353326,0.00228164,0.11355565,0.99338776,-0.01690644",0,0,1,,0,3.600000,3.600000,3.600002,0.0001,1,30
1.2.826.0.1.3680043.8.498.64408775259838960958354835366765941676,1.2.826.0.1.3680043.8.498.11386792283600257049020166426940918699,VALID,,32,MR,1.2.840.10008.5.1.4.1.1.4,384,384,"0.41666700,0.41666700","0.33165800,0.94340000,0.00000005,0.09062020,-0.03185800,-0.99537600",0,0,1,,0,2.499999,2.499534,2.500615,0.0247,1,32
1.2.826.0.1.3680043.8.498.64408775259838960958354835366765941676,1.2.826.0.1.3680043.8.498.21399301839247047083815520829640051993,VALID,,32,MR,1.2.840.10008.5.1.4.1.1.4,320,320,"0.46875000,0.46875000","0.33165800,0.94340000,0.00000005,0.09062020,-0.03185800,-0.99537600",0,0,1,,0,2.499999,2.499336,2.500615,0.0265,1,32
1.2.826.0.1.3680043.8.498.64408775259838960958354835366765941676,1.2.826.0.1.3680043.8.498.54830105120608560737425666759105156780,VALID,,26,MR,1.2.840.10008.5.1.4.1.1.4,384,384,"0.39062500,0.39062500","0.99988700,0.01501140,0.00104536,0.00015555,0.05915500,-0.99824900",0,0,1,,0,3.299998,3.299947,3.300053,0.0017,1,26
1.2.826.0.1.3680043.8.498.64408775259838960958354835366765941676,1.2.826.0.1.3680043.8.498.86673515719515829348538119976859767377,VALID,,26,MR,1.2.840.10008.5.1.4.1.1.4,320,320,"0.46875000,0.46875000","0.99988700,0.01501140,0.00104536,0.00015555,0.05915500,-0.99824900",0,0,1,,0,3.299998,3.299947,3.300053,0.0017,1,26
1.2.826.0.1.3680043.8.498.64408775259838960958354835366765941676,1.2.826.0.1.3680043.8.498.95827815628970638085416302997999112944,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,320,320,"0.46875000,0.46875000","0.99576200,0.02857860,0.08741750,-0.03186190,0.99882900,0.03639700",0,0,1,,0,3.849993,3.849953,3.850093,0.0026,1,30
1.2.826.0.1.3680043.8.498.64421299492271548595446260681698412384,1.2.826.0.1.3680043.8.498.11400778818526412163840145329651508637,VALID,,28,MR,1.2.840.10008.5.1.4.1.1.4,640,580,"0.25940000,0.25940000","0.96710100,-0.23348600,-0.10099700,-0.06877630,0.14225400,-0.98743800",0,0,1,,0,4.200064,4.199791,4.200186,0.0065,1,28
1.2.826.0.1.3680043.8.498.64421299492271548595446260681698412384,1.2.826.0.1.3680043.8.498.11816082355993551720792772938850285775,VALID,,34,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.25000000,0.25000000","0.96776500,-0.23091700,-0.10053500,0.24506200,0.95546500,0.16441100",0,0,1,,0,4.200020,4.199922,4.200075,0.0023,1,34
1.2.826.0.1.3680043.8.498.64421299492271548595446260681698412384,1.2.826.0.1.3680043.8.498.34595844298237084813921600771136361654,VALID,,28,MR,1.2.840.10008.5.1.4.1.1.4,576,496,"0.29510000,0.29510000","0.96710100,-0.23348600,-0.10099700,-0.06877630,0.14225400,-0.98743800",0,0,1,,0,4.200064,4.199791,4.200186,0.0065,1,28
1.2.826.0.1.3680043.8.498.64421299492271548595446260681698412384,1.2.826.0.1.3680043.8.498.35532073972503426890195038388931541011,VALID,,28,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.25000000,0.25000000","0.24492500,0.96188700,0.12159100,-0.06873840,0.14232300,-0.98743100",0,0,1,,0,3.600056,3.599268,3.600569,0.0219,1,28
1.2.826.0.1.3680043.8.498.64421299492271548595446260681698412384,1.2.826.0.1.3680043.8.498.49679788088943092436127219883930878635,VALID,,28,MR,1.2.840.10008.5.1.4.1.1.4,640,640,"0.25000000,0.25000000","0.24492500,0.96188700,0.12159100,-0.06873840,0.14232300,-0.98743100",0,0,1,,0,3.600056,3.599268,3.600569,0.0219,1,28
1.2.826.0.1.3680043.8.498.64443149121726771900576109439951701105,1.2.826.0.1.3680043.8.498.12570387373207814940098438397224721687,VALID,,32,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","0.99897916,-0.01216224,0.04350545,0.00469100,0.98579804,0.16786962",0,0,1,,0,4.500019,4.499852,4.500117,0.0037,1,32
1.2.826.0.1.3680043.8.498.64443149121726771900576109439951701105,1.2.826.0.1.3680043.8.498.13357026917304822103046333628335055127,VALID,,21,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","-0.02682351,0.98538593,0.16821136,0.01657508,0.16868717,-0.98553027",0,0,1,,0,4.500007,4.499927,4.500052,0.0018,1,21
1.2.826.0.1.3680043.8.498.64443149121726771900576109439951701105,1.2.826.0.1.3680043.8.498.55408118975064289061927017966742117292,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","0.99870300,0.01863403,0.04738249,0.04320180,0.18232410,-0.98228892",0,0,1,,0,4.500020,4.499215,4.500315,0.0179,1,30
1.2.826.0.1.3680043.8.498.64443149121726771900576109439951701105,1.2.826.0.1.3680043.8.498.56516361927217933027899907427539946491,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","0.99870301,0.01863403,0.04738208,0.04320154,0.18232368,-0.98228901",0,0,1,,0,4.500020,4.499233,4.500315,0.0175,1,30
1.2.826.0.1.3680043.8.498.64443149121726771900576109439951701105,1.2.826.0.1.3680043.8.498.86594158605439781979916694360639878088,VALID,,21,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","-0.02682351,0.98538593,0.16821139,0.01657508,0.16868717,-0.98553027",0,0,1,,0,4.500007,4.499927,4.500052,0.0018,1,21
1.2.826.0.1.3680043.8.498.64487230511522940587342058274736571996,1.2.826.0.1.3680043.8.498.10667791811983677043451028153180018691,VALID,,24,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","0.19737533,0.97962461,0.03712966,0.11083392,0.01533302,-0.99372066",0,0,1,,0,3.999921,3.999823,4.000808,0.0222,1,24
1.2.826.0.1.3680043.8.498.64487230511522940587342058274736571996,1.2.826.0.1.3680043.8.498.25939401701241153369536462677744008867,VALID,,29,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","0.99654785,0.02142262,0.08020881,0.07925011,0.04237769,-0.99595359",0,0,1,,0,4.000012,3.999510,4.000516,0.0126,1,29
1.2.826.0.1.3680043.8.498.64487230511522940587342058274736571996,1.2.826.0.1.3680043.8.498.53584340005450851968411455330833215353,VALID,,29,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","0.99654785,0.02142260,0.08020881,0.07925011,0.04237772,-0.99595359",0,0,1,,0,4.000012,3.999510,4.000516,0.0126,1,29
1.2.826.0.1.3680043.8.498.64487230511522940587342058274736571996,1.2.826.0.1.3680043.8.498.90820904089924125592424040526343447256,VALID,,26,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","0.98368180,0.15070065,0.09828238,-0.15080593,0.98854268,-0.00639935",0,0,1,,0,3.999999,3.999939,4.000049,0.0015,1,26
1.2.826.0.1.3680043.8.498.64487230511522940587342058274736571996,1.2.826.0.1.3680043.8.498.96166048588616710058284477769637207310,VALID,,24,MR,1.2.840.10008.5.1.4.1.1.4,512,512,"0.33200000,0.33200000","0.19737535,0.97962462,0.03712917,0.11083375,0.01533266,-0.99372068",0,0,1,,0,3.999931,3.999834,4.000808,0.0219,1,24
1.2.826.0.1.3680043.8.498.64526757783166918696475501252110447010,1.2.826.0.1.3680043.8.498.10895713111352891463424204426383876722,VALID,,40,MR,1.2.840.10008.5.1.4.1.1.4,1024,1024,"0.15630000,0.15630000","0.99951000,-0.00000000,0.03117000,-0.00011000,0.99999000,0.00350000",0,0,1,,0,4.000000,3.999996,4.000004,0.0001,1,40
1.2.826.0.1.3680043.8.498.64526757783166918696475501252110447010,1.2.826.0.1.3680043.8.498.11132651848598435765910491586608293225,VALID,,30,MR,1.2.840.10008.5.1.4.1.1.4,1024,1024,"0.15630000,0.15630000","-0.12813000,0.99176000,-0.00205000,0.01318000,-0.00036000,-0.99991000",0,0,1,,0,4.500003,4.499995,4.500011,0.0002,1,30
1.2.826.0.1.3680043.8.498.64526757783166918696475501252110447010,1.2.826.0.1.3680043.8.498.11297380630615334749296794797390323795,VALID,,40,MR,1.2.840.10008.5.1.4.1.1.4,1024,1024,"0.15630000,0.15630000","0.99951000,-0.00000000,0.03117000,-0.00011000,0.99999000,0.00350000",0,0,1,,0,4.000000,3.999996,4.000004,0.0001,1,40
1.2.826.0.1.3680043.8.498.64526757783166918696475501252110447010,1.2.826.0.1.3680043.8.498.11694149834541607458384610387335824604,VALID,,40,MR,1.2.840.10008.5.1.4.1.1.4,1024,1024,"0.15630000,0.15630000","0.98995000,0.14142000,0.00000000,-0.00000000,-0.00000000,-1.00000000",0,0,1,,0,3.500000,3.499990,3.500005,0.0003,1,40
1.2.826.0.1.3680043.8.498.64526757783166918696475501252110447010,1.2.826.0.1.3680043.8.498.11966911153629028209727648300000269063,VALID,,40,MR,1.2.840.10008.5.1.4.1.1.4,1024,1024,"0.15630000,0.15630000","0.98995000,0.14142000,0.00000000,-0.00000000,-0.00000000,-1.00000000",0,0,1,,0,3.500000,3.499990,3.500005,0.0003,1,40
